county,precinct,office,district,party,candidate,votes
Albany,ALBANY WARD 8 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,11
Albany,ALBANY WARD 8 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,57
Albany,ALBANY WARD 8 ED 5,U.S. House,20.0,WFP,Paul D. Tonko,26
Albany,ALBANY WARD 8 ED 6,U.S. House,20.0,WFP,Paul D. Tonko,49
Albany,ALBANY WARD 8 ED 7,U.S. House,20.0,WFP,Paul D. Tonko,30
Albany,ALBANY WARD 8 ED 8,U.S. House,20.0,WFP,Paul D. Tonko,43
Albany,ALBANY WARD 8 ED 9,U.S. House,20.0,WFP,Paul D. Tonko,19
Albany,ALBANY WARD 9 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,34
Albany,ALBANY WARD 9 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,22
Albany,ALBANY WARD 9 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,12
Albany,ALBANY WARD 9 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,32
Albany,ALBANY WARD 9 ED 5,U.S. House,20.0,WFP,Paul D. Tonko,59
Albany,ALBANY WARD 9 ED 6,U.S. House,20.0,WFP,Paul D. Tonko,48
Albany,ALBANY WARD 9 ED 7,U.S. House,20.0,WFP,Paul D. Tonko,76
Albany,ALBANY WARD 9 ED 8,U.S. House,20.0,WFP,Paul D. Tonko,28
Albany,ALBANY WARD 9 ED 9,U.S. House,20.0,WFP,Paul D. Tonko,2
Albany,ALBANY WARD 10 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,27
Albany,ALBANY WARD 10 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,15
Albany,ALBANY WARD 10 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,19
Albany,ALBANY WARD 10 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,19
Albany,ALBANY WARD 10 ED 5,U.S. House,20.0,WFP,Paul D. Tonko,8
Albany,ALBANY WARD 10 ED 6,U.S. House,20.0,WFP,Paul D. Tonko,16
Albany,ALBANY WARD 10 ED 7,U.S. House,20.0,WFP,Paul D. Tonko,30
Albany,ALBANY WARD 10 ED 8,U.S. House,20.0,WFP,Paul D. Tonko,9
Albany,ALBANY WARD 10 ED 9,U.S. House,20.0,WFP,Paul D. Tonko,13
Albany,ALBANY WARD 11 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,0
Albany,ALBANY WARD 11 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,1
Albany,ALBANY WARD 11 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,7
Albany,ALBANY WARD 11 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,10
Albany,ALBANY WARD 11 ED 5,U.S. House,20.0,WFP,Paul D. Tonko,12
Albany,ALBANY WARD 11 ED 6,U.S. House,20.0,WFP,Paul D. Tonko,25
Albany,ALBANY WARD 11 ED 7,U.S. House,20.0,WFP,Paul D. Tonko,1
Albany,ALBANY WARD 11 ED 8,U.S. House,20.0,WFP,Paul D. Tonko,7
Albany,ALBANY WARD 11 ED 9,U.S. House,20.0,WFP,Paul D. Tonko,2
Albany,ALBANY WARD 11 ED 10,U.S. House,20.0,WFP,Paul D. Tonko,1
Albany,ALBANY WARD 12 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,27
Albany,ALBANY WARD 12 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,22
Albany,ALBANY WARD 12 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,5
Albany,ALBANY WARD 12 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,14
Albany,ALBANY WARD 12 ED 5,U.S. House,20.0,WFP,Paul D. Tonko,28
Albany,ALBANY WARD 12 ED 6,U.S. House,20.0,WFP,Paul D. Tonko,25
Albany,ALBANY WARD 12 ED 7,U.S. House,20.0,WFP,Paul D. Tonko,0
Albany,ALBANY WARD 12 ED 8,U.S. House,20.0,WFP,Paul D. Tonko,39
Albany,ALBANY WARD 12 ED 9,U.S. House,20.0,WFP,Paul D. Tonko,0
Albany,ALBANY WARD 13 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,8
Albany,ALBANY WARD 13 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,30
Albany,ALBANY WARD 13 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,60
Albany,ALBANY WARD 13 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,38
Albany,ALBANY WARD 13 ED 5,U.S. House,20.0,WFP,Paul D. Tonko,42
Albany,ALBANY WARD 13 ED 6,U.S. House,20.0,WFP,Paul D. Tonko,43
Albany,ALBANY WARD 13 ED 7,U.S. House,20.0,WFP,Paul D. Tonko,0
Albany,ALBANY WARD 14 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,12
Albany,ALBANY WARD 14 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,60
Albany,ALBANY WARD 14 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,30
Albany,ALBANY WARD 14 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,45
Albany,ALBANY WARD 14 ED 5,U.S. House,20.0,WFP,Paul D. Tonko,59
Albany,ALBANY WARD 14 ED 6,U.S. House,20.0,WFP,Paul D. Tonko,39
Albany,ALBANY WARD 14 ED 7,U.S. House,20.0,WFP,Paul D. Tonko,55
Albany,ALBANY WARD 14 ED 8,U.S. House,20.0,WFP,Paul D. Tonko,33
Albany,ALBANY WARD 14 ED 9,U.S. House,20.0,WFP,Paul D. Tonko,6
Albany,ALBANY WARD 15 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,1
Albany,ALBANY WARD 15 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,3
Albany,ALBANY WARD 15 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,21
Albany,ALBANY WARD 15 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,19
Albany,ALBANY WARD 15 ED 5,U.S. House,20.0,WFP,Paul D. Tonko,26
Albany,ALBANY WARD 15 ED 6,U.S. House,20.0,WFP,Paul D. Tonko,11
Albany,ALBANY WARD 15 ED 7,U.S. House,20.0,WFP,Paul D. Tonko,33
Albany,COHOES WARD 1 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,7
Albany,COHOES WARD 1 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,18
Albany,COHOES WARD 1 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,14
Albany,COHOES WARD 2 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,13
Albany,COHOES WARD 2 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,14
Albany,COHOES WARD 2 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,2
Albany,COHOES WARD 2 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,0
Albany,COHOES WARD 2 ED 5,U.S. House,20.0,WFP,Paul D. Tonko,1
Albany,COHOES WARD 2 ED 6,U.S. House,20.0,WFP,Paul D. Tonko,0
Albany,COHOES WARD 3 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,4
Albany,COHOES WARD 3 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,7
Albany,COHOES WARD 3 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,9
Albany,COHOES WARD 3 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,3
Albany,COHOES WARD 4 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,1
Albany,COHOES WARD 4 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,17
Albany,COHOES WARD 4 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,5
Albany,COHOES WARD 4 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,25
Albany,COHOES WARD 5 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,5
Albany,COHOES WARD 5 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,16
Albany,COHOES WARD 5 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,8
Albany,COHOES WARD 5 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,10
Albany,COHOES WARD 5 ED 5,U.S. House,20.0,WFP,Paul D. Tonko,6
Albany,COHOES WARD 6 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,22
Albany,COHOES WARD 6 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,1
Albany,COHOES WARD 6 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,14
Albany,COHOES WARD 6 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,20
Albany,WATERVLIET WARD 1 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,10
Albany,WATERVLIET WARD 1 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,10
Albany,WATERVLIET WARD 1 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,8
Albany,WATERVLIET WARD 2 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,3
Albany,WATERVLIET WARD 2 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,5
Albany,WATERVLIET WARD 2 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,3
Albany,WATERVLIET WARD 3 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,7
Albany,WATERVLIET WARD 3 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,5
Albany,WATERVLIET WARD 3 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,14
Albany,WATERVLIET WARD 4 ED 1,U.S. House,20.0,WFP,Paul D. Tonko,9
Albany,WATERVLIET WARD 4 ED 2,U.S. House,20.0,WFP,Paul D. Tonko,5
Albany,WATERVLIET WARD 4 ED 3,U.S. House,20.0,WFP,Paul D. Tonko,6
Albany,WATERVLIET WARD 4 ED 4,U.S. House,20.0,WFP,Paul D. Tonko,7
Albany,BERNE ED 1,U.S. House,20.0,WFP,Paul D. Tonko,14
Albany,BERNE ED 2,U.S. House,20.0,WFP,Paul D. Tonko,38
Albany,BERNE ED 3,U.S. House,20.0,WFP,Paul D. Tonko,20
Albany,BETHLEHEM ED 1,U.S. House,20.0,WFP,Paul D. Tonko,28
Albany,BETHLEHEM ED 2,U.S. House,20.0,WFP,Paul D. Tonko,33
Albany,BETHLEHEM ED 3,U.S. House,20.0,WFP,Paul D. Tonko,32
Albany,BETHLEHEM ED 4,U.S. House,20.0,WFP,Paul D. Tonko,54
Albany,BETHLEHEM ED 5,U.S. House,20.0,WFP,Paul D. Tonko,28
Albany,BETHLEHEM ED 6,U.S. House,20.0,WFP,Paul D. Tonko,55
Albany,BETHLEHEM ED 7,U.S. House,20.0,WFP,Paul D. Tonko,50
Albany,BETHLEHEM ED 8,U.S. House,20.0,WFP,Paul D. Tonko,52
Albany,BETHLEHEM ED 9,U.S. House,20.0,WFP,Paul D. Tonko,49
Albany,BETHLEHEM ED 10,U.S. House,20.0,WFP,Paul D. Tonko,28
Albany,BETHLEHEM ED 11,U.S. House,20.0,WFP,Paul D. Tonko,39
Albany,BETHLEHEM ED 12,U.S. House,20.0,WFP,Paul D. Tonko,69
Albany,BETHLEHEM ED 13,U.S. House,20.0,WFP,Paul D. Tonko,38
Albany,BETHLEHEM ED 14,U.S. House,20.0,WFP,Paul D. Tonko,54
Albany,BETHLEHEM ED 15,U.S. House,20.0,WFP,Paul D. Tonko,52
Albany,BETHLEHEM ED 16,U.S. House,20.0,WFP,Paul D. Tonko,34
Albany,BETHLEHEM ED 17,U.S. House,20.0,WFP,Paul D. Tonko,34
Albany,BETHLEHEM ED 18,U.S. House,20.0,WFP,Paul D. Tonko,33
Albany,BETHLEHEM ED 19,U.S. House,20.0,WFP,Paul D. Tonko,31
Albany,BETHLEHEM ED 20,U.S. House,20.0,WFP,Paul D. Tonko,27
Albany,BETHLEHEM ED 21,U.S. House,20.0,WFP,Paul D. Tonko,30
Albany,BETHLEHEM ED 22,U.S. House,20.0,WFP,Paul D. Tonko,24
Albany,BETHLEHEM ED 23,U.S. House,20.0,WFP,Paul D. Tonko,40
Albany,BETHLEHEM ED 24,U.S. House,20.0,WFP,Paul D. Tonko,41
Albany,BETHLEHEM ED 25,U.S. House,20.0,WFP,Paul D. Tonko,64
Albany,BETHLEHEM ED 26,U.S. House,20.0,WFP,Paul D. Tonko,62
Albany,BETHLEHEM ED 27,U.S. House,20.0,WFP,Paul D. Tonko,25
Albany,BETHLEHEM ED 28,U.S. House,20.0,WFP,Paul D. Tonko,28
Albany,BETHLEHEM ED 29,U.S. House,20.0,WFP,Paul D. Tonko,8
Albany,BETHLEHEM ED 30,U.S. House,20.0,WFP,Paul D. Tonko,8
Albany,BETHLEHEM ED 31,U.S. House,20.0,WFP,Paul D. Tonko,0
Albany,COEYMANS ED 1,U.S. House,20.0,WFP,Paul D. Tonko,15
Albany,COEYMANS ED 2,U.S. House,20.0,WFP,Paul D. Tonko,31
Albany,COEYMANS ED 3,U.S. House,20.0,WFP,Paul D. Tonko,47
Albany,COEYMANS ED 4,U.S. House,20.0,WFP,Paul D. Tonko,19
Albany,COEYMANS ED 5,U.S. House,20.0,WFP,Paul D. Tonko,10
Albany,COEYMANS ED 6,U.S. House,20.0,WFP,Paul D. Tonko,17
Albany,COLONIE ED 1,U.S. House,20.0,WFP,Paul D. Tonko,42
Albany,COLONIE ED 2,U.S. House,20.0,WFP,Paul D. Tonko,44
Albany,COLONIE ED 3,U.S. House,20.0,WFP,Paul D. Tonko,35
Albany,COLONIE ED 4,U.S. House,20.0,WFP,Paul D. Tonko,42
Albany,COLONIE ED 5,U.S. House,20.0,WFP,Paul D. Tonko,29
Albany,COLONIE ED 6,U.S. House,20.0,WFP,Paul D. Tonko,37
Albany,COLONIE ED 7,U.S. House,20.0,WFP,Paul D. Tonko,28
Albany,COLONIE ED 8,U.S. House,20.0,WFP,Paul D. Tonko,18
Albany,COLONIE ED 9,U.S. House,20.0,WFP,Paul D. Tonko,20
Albany,COLONIE ED 10,U.S. House,20.0,WFP,Paul D. Tonko,13
Albany,COLONIE ED 11,U.S. House,20.0,WFP,Paul D. Tonko,33
Albany,COLONIE ED 12,U.S. House,20.0,WFP,Paul D. Tonko,21
Albany,COLONIE ED 13,U.S. House,20.0,WFP,Paul D. Tonko,35
Albany,COLONIE ED 14,U.S. House,20.0,WFP,Paul D. Tonko,30
Albany,COLONIE ED 15,U.S. House,20.0,WFP,Paul D. Tonko,29
Albany,COLONIE ED 16,U.S. House,20.0,WFP,Paul D. Tonko,24
Albany,COLONIE ED 17,U.S. House,20.0,WFP,Paul D. Tonko,18
Albany,COLONIE ED 18,U.S. House,20.0,WFP,Paul D. Tonko,24
Albany,COLONIE ED 19,U.S. House,20.0,WFP,Paul D. Tonko,16
Albany,COLONIE ED 20,U.S. House,20.0,WFP,Paul D. Tonko,20
Albany,COLONIE ED 21,U.S. House,20.0,WFP,Paul D. Tonko,35
Albany,COLONIE ED 22,U.S. House,20.0,WFP,Paul D. Tonko,27
Albany,COLONIE ED 23,U.S. House,20.0,WFP,Paul D. Tonko,21
Albany,COLONIE ED 24,U.S. House,20.0,WFP,Paul D. Tonko,24
Albany,COLONIE ED 25,U.S. House,20.0,WFP,Paul D. Tonko,21
Albany,COLONIE ED 26,U.S. House,20.0,WFP,Paul D. Tonko,17
Albany,COLONIE ED 27,U.S. House,20.0,WFP,Paul D. Tonko,21
Albany,COLONIE ED 28,U.S. House,20.0,WFP,Paul D. Tonko,33
Albany,COLONIE ED 29,U.S. House,20.0,WFP,Paul D. Tonko,22
Albany,COLONIE ED 30,U.S. House,20.0,WFP,Paul D. Tonko,32
Albany,COLONIE ED 31,U.S. House,20.0,WFP,Paul D. Tonko,45
Albany,COLONIE ED 32,U.S. House,20.0,WFP,Paul D. Tonko,16
Albany,COLONIE ED 33,U.S. House,20.0,WFP,Paul D. Tonko,20
Albany,COLONIE ED 34,U.S. House,20.0,WFP,Paul D. Tonko,36
Albany,COLONIE ED 35,U.S. House,20.0,WFP,Paul D. Tonko,31
Albany,COLONIE ED 36,U.S. House,20.0,WFP,Paul D. Tonko,40
Albany,COLONIE ED 37,U.S. House,20.0,WFP,Paul D. Tonko,17
Albany,COLONIE ED 38,U.S. House,20.0,WFP,Paul D. Tonko,11
Albany,COLONIE ED 39,U.S. House,20.0,WFP,Paul D. Tonko,25
Albany,COLONIE ED 40,U.S. House,20.0,WFP,Paul D. Tonko,12
Albany,COLONIE ED 41,U.S. House,20.0,WFP,Paul D. Tonko,37
Albany,COLONIE ED 42,U.S. House,20.0,WFP,Paul D. Tonko,30
Albany,COLONIE ED 43,U.S. House,20.0,WFP,Paul D. Tonko,42
Albany,COLONIE ED 44,U.S. House,20.0,WFP,Paul D. Tonko,35
Albany,COLONIE ED 45,U.S. House,20.0,WFP,Paul D. Tonko,18
Albany,COLONIE ED 46,U.S. House,20.0,WFP,Paul D. Tonko,29
Albany,COLONIE ED 47,U.S. House,20.0,WFP,Paul D. Tonko,11
Albany,COLONIE ED 48,U.S. House,20.0,WFP,Paul D. Tonko,32
Albany,COLONIE ED 49,U.S. House,20.0,WFP,Paul D. Tonko,18
Albany,COLONIE ED 50,U.S. House,20.0,WFP,Paul D. Tonko,29
Albany,COLONIE ED 51,U.S. House,20.0,WFP,Paul D. Tonko,39
Albany,COLONIE ED 52,U.S. House,20.0,WFP,Paul D. Tonko,28
Albany,COLONIE ED 53,U.S. House,20.0,WFP,Paul D. Tonko,14
Albany,COLONIE ED 54,U.S. House,20.0,WFP,Paul D. Tonko,20
Albany,COLONIE ED 55,U.S. House,20.0,WFP,Paul D. Tonko,28
Albany,COLONIE ED 56,U.S. House,20.0,WFP,Paul D. Tonko,19
Albany,COLONIE ED 57,U.S. House,20.0,WFP,Paul D. Tonko,20
Albany,COLONIE ED 58,U.S. House,20.0,WFP,Paul D. Tonko,20
Albany,COLONIE ED 59,U.S. House,20.0,WFP,Paul D. Tonko,20
Albany,COLONIE ED 60,U.S. House,20.0,WFP,Paul D. Tonko,15
Albany,COLONIE ED 61,U.S. House,20.0,WFP,Paul D. Tonko,25
Albany,GREEN ISLAND ED 1,U.S. House,20.0,WFP,Paul D. Tonko,16
Albany,GREEN ISLAND ED 2,U.S. House,20.0,WFP,Paul D. Tonko,4
Albany,GREEN ISLAND ED 3,U.S. House,20.0,WFP,Paul D. Tonko,1
Albany,GREEN ISLAND ED 4,U.S. House,20.0,WFP,Paul D. Tonko,13
Albany,GUILDERLAND ED 1,U.S. House,20.0,WFP,Paul D. Tonko,0
Albany,GUILDERLAND ED 2,U.S. House,20.0,WFP,Paul D. Tonko,0
Albany,GUILDERLAND ED 3,U.S. House,20.0,WFP,Paul D. Tonko,48
Albany,GUILDERLAND ED 4,U.S. House,20.0,WFP,Paul D. Tonko,52
Albany,GUILDERLAND ED 5,U.S. House,20.0,WFP,Paul D. Tonko,24
Albany,GUILDERLAND ED 6,U.S. House,20.0,WFP,Paul D. Tonko,25
Albany,GUILDERLAND ED 7,U.S. House,20.0,WFP,Paul D. Tonko,30
Albany,GUILDERLAND ED 8,U.S. House,20.0,WFP,Paul D. Tonko,19
Albany,GUILDERLAND ED 9,U.S. House,20.0,WFP,Paul D. Tonko,31
Albany,GUILDERLAND ED 10,U.S. House,20.0,WFP,Paul D. Tonko,27
Albany,GUILDERLAND ED 11,U.S. House,20.0,WFP,Paul D. Tonko,37
Albany,GUILDERLAND ED 12,U.S. House,20.0,WFP,Paul D. Tonko,32
Albany,GUILDERLAND ED 13,U.S. House,20.0,WFP,Paul D. Tonko,23
Albany,GUILDERLAND ED 14,U.S. House,20.0,WFP,Paul D. Tonko,47
Albany,GUILDERLAND ED 15,U.S. House,20.0,WFP,Paul D. Tonko,32
Albany,GUILDERLAND ED 16,U.S. House,20.0,WFP,Paul D. Tonko,13
Albany,GUILDERLAND ED 17,U.S. House,20.0,WFP,Paul D. Tonko,23
Albany,GUILDERLAND ED 18,U.S. House,20.0,WFP,Paul D. Tonko,36
Albany,GUILDERLAND ED 19,U.S. House,20.0,WFP,Paul D. Tonko,22
Albany,GUILDERLAND ED 20,U.S. House,20.0,WFP,Paul D. Tonko,18
Albany,GUILDERLAND ED 21,U.S. House,20.0,WFP,Paul D. Tonko,47
Albany,GUILDERLAND ED 22,U.S. House,20.0,WFP,Paul D. Tonko,30
Albany,GUILDERLAND ED 23,U.S. House,20.0,WFP,Paul D. Tonko,17
Albany,GUILDERLAND ED 24,U.S. House,20.0,WFP,Paul D. Tonko,21
Albany,GUILDERLAND ED 25,U.S. House,20.0,WFP,Paul D. Tonko,21
Albany,GUILDERLAND ED 26,U.S. House,20.0,WFP,Paul D. Tonko,13
Albany,GUILDERLAND ED 27,U.S. House,20.0,WFP,Paul D. Tonko,14
Albany,GUILDERLAND ED 28,U.S. House,20.0,WFP,Paul D. Tonko,37
Albany,GUILDERLAND ED 29,U.S. House,20.0,WFP,Paul D. Tonko,46
Albany,GUILDERLAND ED 30,U.S. House,20.0,WFP,Paul D. Tonko,26
Albany,KNOX ED 1,U.S. House,20.0,WFP,Paul D. Tonko,26
Albany,KNOX ED 2,U.S. House,20.0,WFP,Paul D. Tonko,30
Albany,KNOX ED 3,U.S. House,20.0,WFP,Paul D. Tonko,11
Albany,NEW SCOTLAND ED 1,U.S. House,20.0,WFP,Paul D. Tonko,22
Albany,NEW SCOTLAND ED 2,U.S. House,20.0,WFP,Paul D. Tonko,49
Albany,NEW SCOTLAND ED 3,U.S. House,20.0,WFP,Paul D. Tonko,14
Albany,NEW SCOTLAND ED 4,U.S. House,20.0,WFP,Paul D. Tonko,44
Albany,NEW SCOTLAND ED 5,U.S. House,20.0,WFP,Paul D. Tonko,29
Albany,NEW SCOTLAND ED 6,U.S. House,20.0,WFP,Paul D. Tonko,17
Albany,NEW SCOTLAND ED 7,U.S. House,20.0,WFP,Paul D. Tonko,33
Albany,NEW SCOTLAND ED 8,U.S. House,20.0,WFP,Paul D. Tonko,49
Albany,RENSSELAERVILLE ED 1,U.S. House,20.0,WFP,Paul D. Tonko,30
Albany,RENSSELAERVILLE ED 2,U.S. House,20.0,WFP,Paul D. Tonko,4
Albany,RENSSELAERVILLE ED 3,U.S. House,20.0,WFP,Paul D. Tonko,21
Albany,WESTERLO ED 1,U.S. House,20.0,WFP,Paul D. Tonko,12
Albany,WESTERLO ED 2,U.S. House,20.0,WFP,Paul D. Tonko,17
Albany,WESTERLO ED 3,U.S. House,20.0,WFP,Paul D. Tonko,18
Albany,COHOES WARD 1 ED 1,State Senator,43.0,DEM,Andrea Smyth,90
Albany,COHOES WARD 1 ED 2,State Senator,43.0,DEM,Andrea Smyth,127
Albany,COHOES WARD 1 ED 3,State Senator,43.0,DEM,Andrea Smyth,117
Albany,COHOES WARD 2 ED 1,State Senator,43.0,DEM,Andrea Smyth,106
Albany,COHOES WARD 2 ED 2,State Senator,43.0,DEM,Andrea Smyth,116
Albany,COHOES WARD 2 ED 3,State Senator,43.0,DEM,Andrea Smyth,21
Albany,COHOES WARD 2 ED 4,State Senator,43.0,DEM,Andrea Smyth,2
Albany,COHOES WARD 2 ED 5,State Senator,43.0,DEM,Andrea Smyth,39
Albany,COHOES WARD 2 ED 6,State Senator,43.0,DEM,Andrea Smyth,2
Albany,COHOES WARD 3 ED 1,State Senator,43.0,DEM,Andrea Smyth,102
Albany,COHOES WARD 3 ED 2,State Senator,43.0,DEM,Andrea Smyth,84
Albany,COHOES WARD 3 ED 3,State Senator,43.0,DEM,Andrea Smyth,84
Albany,COHOES WARD 3 ED 4,State Senator,43.0,DEM,Andrea Smyth,17
Albany,COHOES WARD 4 ED 1,State Senator,43.0,DEM,Andrea Smyth,78
Albany,COHOES WARD 4 ED 2,State Senator,43.0,DEM,Andrea Smyth,214
Albany,COHOES WARD 4 ED 3,State Senator,43.0,DEM,Andrea Smyth,81
Albany,COHOES WARD 4 ED 4,State Senator,43.0,DEM,Andrea Smyth,225
Albany,COHOES WARD 5 ED 1,State Senator,43.0,DEM,Andrea Smyth,93
Albany,COHOES WARD 5 ED 2,State Senator,43.0,DEM,Andrea Smyth,162
Albany,COHOES WARD 5 ED 3,State Senator,43.0,DEM,Andrea Smyth,102
Albany,COHOES WARD 5 ED 4,State Senator,43.0,DEM,Andrea Smyth,144
Albany,COHOES WARD 5 ED 5,State Senator,43.0,DEM,Andrea Smyth,64
Albany,COHOES WARD 6 ED 1,State Senator,43.0,DEM,Andrea Smyth,165
Albany,COHOES WARD 6 ED 2,State Senator,43.0,DEM,Andrea Smyth,76
Albany,COHOES WARD 6 ED 3,State Senator,43.0,DEM,Andrea Smyth,103
Albany,COHOES WARD 6 ED 4,State Senator,43.0,DEM,Andrea Smyth,193
Albany,WATERVLIET WARD 1 ED 1,State Senator,43.0,DEM,Andrea Smyth,165
Albany,WATERVLIET WARD 1 ED 2,State Senator,43.0,DEM,Andrea Smyth,108
Albany,WATERVLIET WARD 1 ED 3,State Senator,43.0,DEM,Andrea Smyth,119
Albany,WATERVLIET WARD 2 ED 1,State Senator,43.0,DEM,Andrea Smyth,72
Albany,WATERVLIET WARD 2 ED 2,State Senator,43.0,DEM,Andrea Smyth,79
Albany,WATERVLIET WARD 2 ED 3,State Senator,43.0,DEM,Andrea Smyth,55
Albany,WATERVLIET WARD 3 ED 1,State Senator,43.0,DEM,Andrea Smyth,54
Albany,WATERVLIET WARD 3 ED 2,State Senator,43.0,DEM,Andrea Smyth,67
Albany,WATERVLIET WARD 3 ED 3,State Senator,43.0,DEM,Andrea Smyth,106
Albany,WATERVLIET WARD 4 ED 1,State Senator,43.0,DEM,Andrea Smyth,99
Albany,WATERVLIET WARD 4 ED 2,State Senator,43.0,DEM,Andrea Smyth,67
Albany,BERNE ED 1,U.S. House,20.0,WFP,Paul D. Tonko,14
Albany,WATERVLIET WARD 4 ED 3,State Senator,43.0,DEM,Andrea Smyth,110
Albany,WATERVLIET WARD 4 ED 4,State Senator,43.0,DEM,Andrea Smyth,119
Albany,COLONIE ED 1,State Senator,43.0,DEM,Andrea Smyth,372
Albany,COLONIE ED 2,State Senator,43.0,DEM,Andrea Smyth,326
Albany,COLONIE ED 3,State Senator,43.0,DEM,Andrea Smyth,228
Albany,COLONIE ED 4,State Senator,43.0,DEM,Andrea Smyth,383
Albany,COLONIE ED 5,State Senator,43.0,DEM,Andrea Smyth,247
Albany,COLONIE ED 6,State Senator,43.0,DEM,Andrea Smyth,330
Albany,COLONIE ED 7,State Senator,43.0,DEM,Andrea Smyth,273
Albany,COLONIE ED 8,State Senator,43.0,DEM,Andrea Smyth,254
Albany,COLONIE ED 9,State Senator,43.0,DEM,Andrea Smyth,182
Albany,COLONIE ED 10,State Senator,43.0,DEM,Andrea Smyth,156
Albany,COLONIE ED 11,State Senator,43.0,DEM,Andrea Smyth,296
Albany,COLONIE ED 12,State Senator,43.0,DEM,Andrea Smyth,188
Albany,COLONIE ED 13,State Senator,43.0,DEM,Andrea Smyth,452
Albany,COLONIE ED 14,State Senator,43.0,DEM,Andrea Smyth,237
Albany,COLONIE ED 15,State Senator,43.0,DEM,Andrea Smyth,300
Albany,COLONIE ED 16,State Senator,43.0,DEM,Andrea Smyth,231
Albany,COLONIE ED 17,State Senator,43.0,DEM,Andrea Smyth,190
Albany,COLONIE ED 18,State Senator,43.0,DEM,Andrea Smyth,267
Albany,COLONIE ED 19,State Senator,43.0,DEM,Andrea Smyth,208
Albany,COLONIE ED 20,State Senator,43.0,DEM,Andrea Smyth,163
Albany,COLONIE ED 21,State Senator,43.0,DEM,Andrea Smyth,313
Albany,COLONIE ED 22,State Senator,43.0,DEM,Andrea Smyth,291
Albany,COLONIE ED 23,State Senator,43.0,DEM,Andrea Smyth,218
Albany,COLONIE ED 24,State Senator,43.0,DEM,Andrea Smyth,259
Albany,COLONIE ED 25,State Senator,43.0,DEM,Andrea Smyth,218
Albany,COLONIE ED 26,State Senator,43.0,DEM,Andrea Smyth,301
